DATE,VALUE
1925-07-11,98.43
1925-07-13,98.71
1925-07-14,99.15
1925-07-15,99.16
1925-07-16,99.42
1925-07-17,99.23
1925-07-18,99.19
1925-07-20,99.28
1925-07-21,98.91
1925-07-22,98.61
1925-07-23,99.19
1925-07-24,98.90
1925-07-25,99.03
1925-07-27,99.22
1925-07-28,99.75
1925-07-29,99.31
1925-07-30,99.08
1925-07-31,98.74
1925-08-01,99.02
1925-08-03,99.32
1925-08-04,99.56
1925-08-05,100.02
1925-08-06,99.78
1925-08-07,100.63
1925-08-08,100.63
1925-08-10,100.58
1925-08-11,100.58
1925-08-12,100.83
1925-08-13,101.23
1925-08-14,101.88
1925-08-15,101.99
1925-08-17,103.28
1925-08-18,103.30
1925-08-19,102.96
1925-08-20,102.93
1925-08-21,103.00
1925-08-22,103.28
1925-08-24,103.53
1925-08-25,103.38
1925-08-26,103.08
1925-08-27,102.88
1925-08-28,102.80
1925-08-29,102.36
1925-08-31,101.95
1925-09-01,100.90
1925-09-02,99.93
1925-09-03,100.67
1925-09-04,101.36
1925-09-05,101.63
1925-09-08,101.58
1925-09-09,102.75
1925-09-10,102.40
1925-09-11,102.22
1925-09-12,102.22
1925-09-14,102.78
1925-09-15,102.37
1925-09-16,102.94
1925-09-17,102.78
1925-09-18,103.66
1925-09-19,103.68
1925-09-21,103.18
1925-09-22,103.41
1925-09-23,103.78
1925-09-24,103.56
1925-09-25,103.65
1925-09-26,103.31
1925-09-28,102.88
1925-09-29,103.04
1925-09-30,102.46
1925-10-01,102.60
1925-10-02,102.59
1925-10-03,102.54
1925-10-05,102.33
1925-10-06,101.46
1925-10-07,101.36
1925-10-08,101.64
1925-10-09,101.73
1925-10-10,101.66
1925-10-13,101.73
1925-10-14,102.14
1925-10-15,101.93
1925-10-16,102.26
1925-10-17,102.08
1925-10-19,103.86
1925-10-20,104.65
1925-10-21,104.75
1925-10-22,104.78
1925-10-23,104.51
1925-10-24,104.62
1925-10-26,105.10
1925-10-27,104.56
1925-10-28,104.51
1925-10-29,104.14
1925-10-30,104.79
1925-10-31,105.03
1925-11-02,105.19
1925-11-04,105.13
1925-11-05,104.37
1925-11-06,103.90
1925-11-07,103.87
1925-11-09,104.05
1925-11-10,103.23
1925-11-11,105.10
1925-11-12,105.46
1925-11-13,107.81
1925-11-14,108.10
1925-11-16,106.62
1925-11-17,106.63
1925-11-18,105.70
1925-11-19,107.39
1925-11-20,107.13
1925-11-21,106.86
1925-11-23,105.78
1925-11-24,105.88
1925-11-25,106.73
1925-11-27,107.21
1925-11-28,107.16
1925-11-30,107.52
1925-12-01,107.37
1925-12-02,107.30
1925-12-03,107.30
1925-12-04,107.80
1925-12-05,108.66
1925-12-07,109.27
1925-12-08,108.96
1925-12-09,108.26
1925-12-10,108.80
1925-12-11,109.80
1925-12-12,109.68
1925-12-14,110.29
1925-12-15,111.52
1925-12-16,112.38
1925-12-17,111.53
1925-12-18,110.91
1925-12-19,110.87
1925-12-21,110.10
1925-12-22,110.34
1925-12-23,111.11
1925-12-24,111.58
1925-12-28,112.25
1925-12-29,112.32
1925-12-30,112.62
1925-12-31,112.93
1926-01-02,113.10
1926-01-04,112.40
1926-01-05,112.36
1926-01-06,112.45
1926-01-07,113.12
1926-01-08,112.45
1926-01-09,112.31
1926-01-11,112.48
1926-01-12,111.92
1926-01-13,112.42
1926-01-14,111.26
1926-01-15,109.80
1926-01-16,109.70
1926-01-18,110.34
1926-01-19,108.93
1926-01-20,109.22
1926-01-21,108.26
1926-01-22,109.30
1926-01-23,109.00
1926-01-25,109.83
1926-01-26,109.53
1926-01-27,109.78
1926-01-28,110.21
1926-01-29,111.32
1926-01-30,111.36
1926-02-01,110.42
1926-02-02,111.25
1926-02-03,111.03
1926-02-04,110.93
1926-02-05,111.15
1926-02-06,111.05
1926-02-08,110.56
1926-02-09,110.88
1926-02-10,111.11
1926-02-11,111.33
1926-02-13,111.46
1926-02-15,109.58
1926-02-16,110.23
1926-02-17,110.76
1926-02-18,110.60
1926-02-19,111.20
1926-02-20,111.22
1926-02-23,109.90
1926-02-24,109.91
1926-02-25,109.23
1926-02-26,107.68
1926-02-27,107.96
1926-03-01,107.15
1926-03-02,105.42
1926-03-03,103.20
1926-03-04,106.34
1926-03-05,108.25
1926-03-06,107.93
1926-03-08,107.00
1926-03-09,107.81
1926-03-10,108.69
1926-03-11,110.41
1926-03-12,111.21
1926-03-13,109.06
1926-03-15,109.03
1926-03-16,108.85
1926-03-17,107.91
1926-03-18,106.78
1926-03-19,106.39
1926-03-20,106.73
1926-03-22,107.83
1926-03-23,107.67
1926-03-24,106.32
1926-03-25,106.88
1926-03-26,107.24
1926-03-27,107.26
1926-03-29,105.15
1926-03-30,102.41
1926-03-31,105.53
1926-04-01,105.42
1926-04-03,105.41
1926-04-05,106.04
1926-04-06,107.01
1926-04-07,106.56
1926-04-08,106.79
1926-04-09,106.76
1926-04-10,106.89
1926-04-12,105.11
1926-04-13,105.88
1926-04-14,105.30
1926-04-15,105.01
1926-04-16,105.18
1926-04-17,105.28
1926-04-19,105.23
1926-04-20,105.70
1926-04-21,107.98
1926-04-22,108.20
1926-04-23,109.08
1926-04-24,108.93
1926-04-26,109.13
1926-04-27,109.01
1926-04-28,108.83
1926-04-29,108.94
1926-04-30,108.29
1926-05-01,107.89
1926-05-03,106.41
1926-05-04,107.05
1926-05-05,107.16
1926-05-06,107.22
1926-05-07,106.48
1926-05-08,106.27
1926-05-10,106.00
1926-05-11,106.29
1926-05-12,106.75
1926-05-13,106.45
1926-05-14,106.45
1926-05-15,106.25
1926-05-17,106.25
1926-05-18,106.45
1926-05-19,106.42
1926-05-20,107.51
1926-05-21,108.10
1926-05-22,108.91
1926-05-24,108.84
1926-05-25,109.23
1926-05-26,109.57
1926-05-27,109.89
1926-05-28,110.23
1926-06-01,109.46
1926-06-02,109.48
1926-06-03,109.74
1926-06-04,110.53
1926-06-05,110.84
1926-06-07,110.91
1926-06-08,110.63
1926-06-09,111.20
1926-06-10,111.57
1926-06-11,112.62
1926-06-12,112.68
1926-06-14,112.41
1926-06-15,112.05
1926-06-16,112.03
1926-06-17,112.70
1926-06-18,112.37
1926-06-19,113.31
1926-06-21,113.68
1926-06-22,113.63
1926-06-23,113.56
1926-06-24,114.21
1926-06-25,114.13
1926-06-26,114.05
1926-06-28,114.43
1926-06-29,114.55
1926-06-30,114.70
1926-07-01,114.80
1926-07-02,115.01
1926-07-06,114.71
1926-07-07,114.86
1926-07-08,115.70
1926-07-09,115.21
1926-07-10,115.69
1926-07-12,116.03
1926-07-13,116.29
1926-07-14,116.04
1926-07-15,115.47
1926-07-16,115.34
1926-07-17,115.44
1926-07-19,115.08
1926-07-20,114.51
1926-07-21,113.90
1926-07-22,112.78
1926-07-23,112.75
1926-07-24,112.89
1926-07-26,113.81
1926-07-27,113.90
1926-07-28,114.45
1926-07-29,114.20
1926-07-30,114.99
1926-07-31,116.52
1926-08-02,116.66
1926-08-03,116.31
1926-08-04,115.60
1926-08-05,115.43
1926-08-06,116.66
1926-08-07,116.84
1926-08-09,117.41
1926-08-10,116.10
1926-08-11,115.48
1926-08-12,117.55
1926-08-13,118.41
1926-08-14,118.43
1926-08-16,118.85
1926-08-17,117.89
1926-08-18,118.56
1926-08-19,117.95
1926-08-20,118.21
1926-08-21,118.16
1926-08-23,118.57
1926-08-24,117.78
1926-08-25,117.80
1926-08-26,118.67
1926-08-27,118.79
1926-08-28,118.60
1926-08-30,119.79
1926-08-31,121.56
1926-09-01,122.05
1926-09-02,122.12
1926-09-03,123.33
1926-09-07,123.02
1926-09-08,121.79
1926-09-09,121.76
1926-09-10,120.49
1926-09-11,120.10
1926-09-13,119.98
1926-09-14,120.96
1926-09-15,120.58
1926-09-16,120.56
1926-09-17,119.21
1926-09-18,120.99
1926-09-20,120.48
1926-09-21,120.71
1926-09-22,120.28
1926-09-23,120.97
1926-09-24,121.46
1926-09-25,121.88
1926-09-27,121.75
1926-09-28,121.52
1926-09-29,120.89
1926-09-30,121.23
1926-10-01,121.83
1926-10-02,121.53
1926-10-04,119.82
1926-10-05,117.67
1926-10-06,116.74
1926-10-07,115.96
1926-10-08,116.68
1926-10-09,115.57
1926-10-11,114.95
1926-10-13,115.95
1926-10-14,117.68
1926-10-15,115.62
1926-10-16,115.05
1926-10-18,115.76
1926-10-19,115.28
1926-10-20,114.70
1926-10-21,116.95
1926-10-22,116.36
1926-10-23,116.51
1926-10-25,116.76
1926-10-26,117.23
1926-10-27,118.77
1926-10-28,118.15
1926-10-29,117.83
1926-10-30,117.57
1926-11-01,117.88
1926-11-03,118.01
1926-11-04,119.25
1926-11-05,118.95
1926-11-06,118.96
1926-11-08,119.53
1926-11-09,119.09
1926-11-10,118.43
1926-11-11,118.69
1926-11-12,118.86
1926-11-13,118.80
1926-11-15,118.80
1926-11-16,118.81
1926-11-17,118.81
1926-11-18,118.53
1926-11-19,117.45
1926-11-20,117.66
1926-11-22,117.70
1926-11-23,118.07
1926-11-24,118.53
1926-11-26,118.35
1926-11-27,117.98
1926-11-29,117.80
1926-11-30,117.66
1926-12-01,117.51
1926-12-02,117.80
1926-12-03,118.22
1926-12-04,117.85
1926-12-06,117.50
1926-12-07,117.73
1926-12-08,117.71
1926-12-09,118.81
1926-12-10,119.91
1926-12-11,119.76
1926-12-13,119.60
1926-12-14,119.76
1926-12-15,120.48
1926-12-16,119.90
1926-12-17,121.91
1926-12-18,122.48
1926-12-20,122.45
1926-12-21,122.38
1926-12-22,121.52
1926-12-23,121.95
1926-12-24,121.58
1926-12-27,121.37
1926-12-28,120.02
1926-12-29,120.33
1926-12-30,120.15
1926-12-31,120.86
1927-01-03,120.09
1927-01-04,119.87
1927-01-05,119.77
1927-01-06,119.69
1927-01-07,120.40
1927-01-08,120.73
1927-01-10,120.73
1927-01-11,120.90
1927-01-12,121.01
1927-01-13,120.57
1927-01-14,120.63
1927-01-15,121.33
1927-01-17,122.32
1927-01-18,122.18
1927-01-19,122.53
1927-01-20,122.51
1927-01-21,122.56
1927-01-22,122.20
1927-01-24,121.95
1927-01-25,119.88
1927-01-26,120.41
1927-01-27,119.61
1927-01-28,119.29
1927-01-29,120.23
1927-01-31,120.83
1927-02-01,120.76
1927-02-02,122.65
1927-02-03,123.03
1927-02-04,123.30
1927-02-05,123.21
1927-02-07,123.29
1927-02-08,124.48
1927-02-09,124.17
1927-02-10,124.29
1927-02-11,124.80
1927-02-14,124.85
1927-02-15,125.71
1927-02-16,126.71
1927-02-17,128.47
1927-02-18,129.16
1927-02-19,128.47
1927-02-21,127.01
1927-02-23,127.93
1927-02-24,127.51
1927-02-25,127.00
1927-02-26,127.24
1927-02-28,127.76
1927-03-01,127.33
1927-03-02,125.48
1927-03-03,126.57
1927-03-04,125.78
1927-03-05,125.21
1927-03-07,124.65
1927-03-08,124.53
1927-03-09,125.51
1927-03-10,126.24
1927-03-11,127.52
1927-03-12,127.39
1927-03-14,127.14
1927-03-15,126.01
1927-03-16,127.26
1927-03-17,128.07
1927-03-18,126.63
1927-03-19,127.07
1927-03-21,128.11
1927-03-22,126.93
1927-03-23,127.68
1927-03-24,128.28
1927-03-25,127.84
1927-03-26,128.32
1927-03-28,130.01
1927-03-29,129.53
1927-03-30,129.71
1927-03-31,130.31
1927-04-01,129.95
1927-04-02,130.07
1927-04-04,131.16
1927-04-05,131.59
1927-04-06,131.28
1927-04-07,131.88
1927-04-08,132.55
1927-04-09,132.65
1927-04-11,132.67
1927-04-12,132.01
1927-04-13,131.83
1927-04-14,131.80
1927-04-16,132.24
1927-04-18,132.04
1927-04-19,131.81
1927-04-20,132.30
1927-04-21,132.80
1927-04-22,133.72
1927-04-23,133.83
1927-04-25,132.33
1927-04-26,132.47
1927-04-27,132.17
1927-04-28,130.28
1927-04-29,130.84
1927-04-30,131.05
1927-05-02,131.01
1927-05-03,132.11
1927-05-04,132.30
1927-05-05,132.40
1927-05-06,133.08
1927-05-07,133.55
1927-05-09,134.08
1927-05-10,133.76
1927-05-11,133.38
1927-05-12,132.91
1927-05-13,133.76
1927-05-14,133.78
1927-05-16,133.13
1927-05-17,133.78
1927-05-18,134.36
1927-05-19,134.87
1927-05-20,135.65
1927-05-21,135.60
1927-05-23,135.91
1927-05-24,135.63
1927-05-25,135.60
1927-05-26,136.88
1927-05-27,137.16
1927-05-28,137.35
1927-05-31,137.26
1927-06-01,137.85
1927-06-02,137.70
1927-06-03,136.02
1927-06-04,136.95
1927-06-06,138.18
1927-06-07,137.18
1927-06-08,137.41
1927-06-09,137.15
1927-06-10,136.46
1927-06-11,136.29
1927-06-14,133.70
1927-06-15,135.36
1927-06-16,136.39
1927-06-17,137.04
1927-06-18,136.91
1927-06-20,136.65
1927-06-21,136.12
1927-06-22,136.13
1927-06-23,134.86
1927-06-24,135.01
1927-06-25,135.04
1927-06-27,133.36
1927-06-28,133.36
1927-06-29,133.48
1927-06-30,133.72
1927-07-01,134.06
1927-07-02,134.77
1927-07-05,136.08
1927-07-06,136.48
1927-07-07,136.08
1927-07-08,135.98
1927-07-09,135.93
1927-07-11,136.57
1927-07-12,137.19
1927-07-13,138.54
1927-07-14,138.46
1927-07-15,138.41
1927-07-16,138.76
1927-07-18,138.93
1927-07-19,138.76
1927-07-20,138.90
1927-07-21,138.73
1927-07-22,138.39
1927-07-23,138.27
1927-07-25,138.87
1927-07-26,139.20
1927-07-27,139.16
1927-07-28,138.98
1927-07-29,139.96
1927-07-30,141.26
1927-08-01,142.47
1927-08-02,142.97
1927-08-03,140.86
1927-08-04,141.70
1927-08-05,140.12
1927-08-06,139.83
1927-08-08,138.16
1927-08-09,139.23
1927-08-10,139.17
1927-08-11,138.05
1927-08-12,136.10
1927-08-13,136.87
1927-08-15,139.03
1927-08-16,140.16
1927-08-17,139.68
1927-08-18,139.94
1927-08-19,139.65
1927-08-20,139.81
1927-08-22,140.32
1927-08-23,140.89
1927-08-24,141.21
1927-08-25,141.17
1927-08-26,141.05
1927-08-27,140.00
1927-08-29,140.03
1927-08-30,139.30
1927-08-31,138.56
1927-09-01,139.38
1927-09-02,140.41
1927-09-03,140.63
1927-09-06,140.28
1927-09-07,140.46
1927-09-08,139.98
1927-09-09,139.18
1927-09-10,139.12
1927-09-12,138.65
1927-09-13,140.33
1927-09-14,140.25
1927-09-15,140.08
1927-09-16,139.69
1927-09-17,139.26
1927-09-19,138.58
1927-09-20,140.19
1927-09-21,139.93
1927-09-22,138.51
1927-09-23,138.79
1927-09-24,139.21
1927-09-26,138.48
1927-09-27,138.73
1927-09-28,139.68
1927-09-29,140.05
1927-09-30,142.05
1927-10-01,143.03
1927-10-03,144.82
1927-10-04,143.10
1927-10-05,142.24
1927-10-06,143.53
1927-10-07,142.16
1927-10-08,141.56
1927-10-10,140.02
1927-10-11,139.40
1927-10-13,140.83
1927-10-14,141.03
1927-10-15,140.54
1927-10-17,139.06
1927-10-18,139.36
1927-10-19,138.70
1927-10-20,137.51
1927-10-21,135.81
1927-10-22,135.12
1927-10-24,135.38
1927-10-25,137.01
1927-10-26,137.78
1927-10-27,137.23
1927-10-28,134.55
1927-10-29,133.61
1927-10-31,134.27
1927-11-01,134.22
1927-11-02,135.24
1927-11-03,136.41
1927-11-04,136.12
1927-11-05,138.00
1927-11-07,139.21
1927-11-09,137.73
1927-11-10,138.03
1927-11-11,138.77
1927-11-12,139.41
1927-11-14,139.86
1927-11-15,139.53
1927-11-16,139.46
1927-11-17,139.71
1927-11-18,140.00
1927-11-19,140.04
1927-11-21,139.20
1927-11-22,139.88
1927-11-23,140.40
1927-11-25,140.85
1927-11-26,140.65
1927-11-28,139.72
1927-11-29,139.83
1927-11-30,140.45
1927-12-01,140.10
1927-12-02,142.95
1927-12-03,143.44
1927-12-05,142.63
1927-12-06,142.02
1927-12-07,141.09
1927-12-08,140.05
1927-12-09,141.40
1927-12-10,140.72
1927-12-12,140.51
1927-12-13,141.38
1927-12-14,140.56
1927-12-15,140.90
1927-12-16,141.46
1927-12-17,141.16
1927-12-19,140.40
1927-12-20,141.03
1927-12-21,141.04
1927-12-22,141.19
1927-12-23,141.21
1927-12-24,141.52
1927-12-27,141.11
1927-12-28,139.71
1927-12-29,139.29
1927-12-30,139.93
1927-12-31,140.30
1928-01-03,140.61
1928-01-04,140.39
1928-01-05,140.08
1928-01-06,141.02
1928-01-07,140.81
1928-01-09,139.48
1928-01-10,138.48
1928-01-11,138.80
1928-01-12,138.75
1928-01-13,139.65
1928-01-14,139.06
1928-01-16,137.58
1928-01-17,137.96
1928-01-18,136.98
1928-01-19,137.40
1928-01-20,138.17
1928-01-21,138.12
1928-01-23,138.99
1928-01-24,139.06
1928-01-25,137.90
1928-01-26,138.68
1928-01-27,138.05
1928-01-28,137.33
1928-01-30,137.12
1928-01-31,137.18
1928-02-01,136.10
1928-02-02,136.44
1928-02-03,135.26
1928-02-04,134.89
1928-02-06,134.38
1928-02-07,133.35
1928-02-08,133.33
1928-02-09,133.88
1928-02-10,134.03
1928-02-11,134.91
1928-02-14,134.46
1928-02-15,134.01
1928-02-16,134.55
1928-02-17,132.93
1928-02-18,132.75
1928-02-20,132.60
1928-02-21,133.80
1928-02-23,134.03
1928-02-24,134.93
1928-02-25,135.82
1928-02-27,134.66
1928-02-28,134.77
1928-02-29,134.35
1928-03-01,134.19
1928-03-02,134.66
1928-03-03,134.61
1928-03-05,135.26
1928-03-06,135.37
1928-03-07,135.30
1928-03-08,135.27
1928-03-09,135.75
1928-03-10,135.78
1928-03-12,136.56
1928-03-13,136.69
1928-03-14,137.34
1928-03-15,138.23
1928-03-16,139.95
1928-03-17,140.92
1928-03-19,140.30
1928-03-20,140.07
1928-03-21,140.41
1928-03-22,140.30
1928-03-23,140.37
1928-03-24,140.11
1928-03-26,140.66
1928-03-27,140.95
1928-03-28,141.23
1928-03-29,141.35
1928-03-30,141.96
1928-03-31,141.25
1928-04-02,140.43
1928-04-03,142.19
1928-04-04,141.81
1928-04-05,142.91
1928-04-09,142.98
1928-04-10,142.14
1928-04-11,143.56
1928-04-12,142.37
1928-04-13,142.74
1928-04-14,142.26
1928-04-16,141.91
1928-04-17,141.25
1928-04-18,141.26
1928-04-19,142.09
1928-04-20,140.53
1928-04-23,140.08
1928-04-24,140.77
1928-04-25,143.61
1928-04-26,144.80
1928-04-27,145.16
1928-04-28,144.96
1928-04-30,144.55
1928-05-01,144.85
1928-05-02,145.16
1928-05-03,145.68
1928-05-04,145.86
1928-05-07,146.35
1928-05-08,146.63
1928-05-09,147.65
1928-05-10,147.41
1928-05-11,147.36
1928-05-14,147.12
1928-05-15,146.41
1928-05-16,145.11
1928-05-17,144.48
1928-05-18,145.34
1928-05-21,143.22
1928-05-22,142.02
1928-05-23,143.70
1928-05-24,143.90
1928-05-25,143.52
1928-05-28,142.57
1928-05-29,143.01
1928-05-31,144.10
1928-06-01,144.20
1928-06-02,144.33
1928-06-04,142.78
1928-06-05,142.40
1928-06-06,141.51
1928-06-07,140.93
1928-06-08,139.26
1928-06-09,138.06
1928-06-11,135.86
1928-06-12,134.78
1928-06-13,137.63
1928-06-14,138.16
1928-06-15,136.33
1928-06-16,136.27
1928-06-18,134.15
1928-06-19,133.51
1928-06-20,134.88
1928-06-21,136.16
1928-06-22,136.43
1928-06-23,135.38
1928-06-25,135.99
1928-06-26,136.47
1928-06-27,137.24
1928-06-28,137.55
1928-06-29,138.20
1928-06-30,138.21
1928-07-02,136.80
1928-07-03,138.45
1928-07-05,139.48
1928-07-06,139.31
1928-07-07,139.83
1928-07-09,139.66
1928-07-10,138.65
1928-07-11,136.77
1928-07-12,136.13
1928-07-13,136.56
1928-07-14,136.48
1928-07-16,135.31
1928-07-17,135.39
1928-07-18,135.86
1928-07-19,136.13
1928-07-20,135.90
1928-07-21,136.03
1928-07-23,136.65
1928-07-24,137.25
1928-07-25,137.50
1928-07-26,137.58
1928-07-27,137.84
1928-07-28,137.89
1928-07-30,138.53
1928-07-31,138.53
1928-08-01,138.30
1928-08-02,137.55
1928-08-03,137.24
1928-08-04,137.39
1928-08-06,137.71
1928-08-07,138.08
1928-08-08,137.58
1928-08-09,136.98
1928-08-10,136.90
1928-08-11,136.90
1928-08-13,136.76
1928-08-14,136.34
1928-08-15,136.73
1928-08-16,138.18
1928-08-17,138.40
1928-08-18,139.80
1928-08-20,139.85
1928-08-21,141.38
1928-08-22,141.01
1928-08-23,141.21
1928-08-24,141.70
1928-08-25,142.00
1928-08-27,141.63
1928-08-28,142.21
1928-08-29,142.70
1928-08-30,142.73
1928-08-31,143.15
1928-09-01,143.47
1928-09-04,144.34
1928-09-05,143.75
1928-09-06,143.01
1928-09-07,143.08
1928-09-08,142.67
1928-09-10,142.41
1928-09-11,142.52
1928-09-12,142.60
1928-09-13,142.56
1928-09-14,142.81
1928-09-15,143.90
1928-09-17,144.15
1928-09-18,143.03
1928-09-19,143.19
1928-09-20,142.51
1928-09-21,142.26
1928-09-22,141.99
1928-09-24,142.40
1928-09-25,142.05
1928-09-26,141.88
1928-09-27,141.97
1928-09-28,141.53
1928-09-29,142.61
1928-10-01,142.02
1928-10-02,141.12
1928-10-03,140.75
1928-10-04,140.47
1928-10-05,139.70
1928-10-06,139.75
1928-10-08,139.52
1928-10-09,138.86
1928-10-10,140.15
1928-10-11,139.97
1928-10-13,140.45
1928-10-15,141.16
1928-10-16,141.48
1928-10-17,142.38
1928-10-18,142.61
1928-10-19,142.45
1928-10-20,142.08
1928-10-22,141.87
1928-10-23,141.76
1928-10-24,142.72
1928-10-25,142.80
1928-10-26,141.35
1928-10-27,141.91
1928-10-29,142.94
1928-10-30,142.09
1928-10-31,141.66
1928-11-01,142.74
1928-11-02,142.22
1928-11-03,142.20
1928-11-05,142.99
1928-11-07,143.65
1928-11-08,143.94
1928-11-09,146.08
1928-11-10,148.29
1928-11-12,148.80
1928-11-13,148.19
1928-11-14,147.94
1928-11-15,148.10
1928-11-16,149.30
1928-11-17,149.40
1928-11-19,149.43
1928-11-20,150.75
1928-11-21,149.03
1928-11-22,150.03
1928-11-23,150.46
1928-11-26,152.35
1928-11-27,152.70
1928-11-28,152.29
1928-11-30,151.78
1928-12-01,151.40
1928-12-03,151.08
1928-12-04,150.49
1928-12-05,149.07
1928-12-06,145.78
1928-12-07,144.56
1928-12-08,143.25
1928-12-10,144.33
1928-12-11,145.66
1928-12-12,145.26
1928-12-13,144.66
1928-12-14,145.74
1928-12-15,145.78
1928-12-17,145.38
1928-12-18,146.21
1928-12-19,147.33
1928-12-20,146.95
1928-12-21,148.18
1928-12-22,148.06
1928-12-24,148.64
1928-12-26,148.70
1928-12-27,148.66
1928-12-28,149.51
1928-12-29,150.26
1928-12-31,151.14
1929-01-02,152.75
1929-01-03,152.63
1929-01-04,154.10
1929-01-05,153.53
1929-01-07,151.79
1929-01-08,151.78
1929-01-09,152.30
1929-01-10,152.82
1929-01-11,153.09
1929-01-12,152.91
1929-01-14,153.37
1929-01-15,152.05
1929-01-16,152.45
1929-01-17,152.95
1929-01-18,153.61
1929-01-19,154.41
1929-01-21,154.41
1929-01-22,154.60
1929-01-23,154.86
1929-01-24,154.00
1929-01-25,154.10
1929-01-26,154.16
1929-01-28,154.83
1929-01-29,154.55
1929-01-30,155.26
1929-01-31,158.54
1929-02-01,161.18
1929-02-02,161.32
1929-02-04,160.52
1929-02-05,159.71
1929-02-06,158.19
1929-02-07,154.79
1929-02-08,154.23
1929-02-11,156.00
1929-02-13,155.50
1929-02-14,154.31
1929-02-15,152.86
1929-02-16,151.58
1929-02-18,152.78
1929-02-19,152.99
1929-02-20,154.01
1929-02-21,154.94
1929-02-25,155.11
1929-02-26,154.97
1929-02-27,155.62
1929-02-28,155.49
1929-03-01,158.62
1929-03-02,158.46
1929-03-04,157.20
1929-03-05,157.03
1929-03-06,155.22
1929-03-07,155.80
1929-03-08,155.37
1929-03-09,154.82
1929-03-11,153.85
1929-03-12,153.46
1929-03-13,153.55
1929-03-14,154.18
1929-03-15,154.08
1929-03-16,153.97
1929-03-18,153.31
1929-03-19,154.00
1929-03-20,153.18
1929-03-21,152.64
1929-03-22,151.34
1929-03-23,150.63
1929-03-25,148.43
1929-03-26,147.41
1929-03-27,149.75
1929-03-28,150.90
1929-04-01,148.52
1929-04-02,149.26
1929-04-03,148.77
1929-04-04,151.10
1929-04-05,150.75
1929-04-06,152.16
1929-04-08,150.76
1929-04-09,149.40
1929-04-10,149.38
1929-04-11,150.95
1929-04-12,150.29
1929-04-13,150.13
1929-04-15,150.13
1929-04-16,150.02
1929-04-17,150.25
1929-04-18,150.79
1929-04-19,150.35
1929-04-20,150.66
1929-04-22,151.33
1929-04-23,151.73
1929-04-24,151.75
1929-04-25,151.78
1929-04-26,151.83
1929-04-27,152.06
1929-04-29,151.68
1929-04-30,152.03
1929-05-01,152.33
1929-05-02,152.00
1929-05-03,152.12
1929-05-04,152.87
1929-05-06,152.60
1929-05-07,152.13
1929-05-08,151.65
1929-05-09,150.85
1929-05-10,151.80
1929-05-11,151.81
1929-05-13,150.63
1929-05-14,149.53
1929-05-15,149.34
1929-05-16,149.08
1929-05-17,149.26
1929-05-18,149.15
1929-05-20,151.49
1929-05-21,153.06
1929-05-22,149.26
1929-05-23,149.98
1929-05-24,149.96
1929-05-25,149.73
1929-05-27,147.18
1929-05-28,149.82
1929-05-29,152.08
1929-05-31,153.95
1929-06-01,154.88
1929-06-03,155.83
1929-06-04,155.48
1929-06-05,154.58
1929-06-06,155.10
1929-06-07,154.19
1929-06-08,154.31
1929-06-10,153.36
1929-06-11,153.55
1929-06-12,153.23
1929-06-13,153.46
1929-06-14,154.18
1929-06-15,155.88
1929-06-17,156.80
1929-06-18,156.85
1929-06-19,156.63
1929-06-20,156.43
1929-06-21,158.38
1929-06-22,158.95
1929-06-24,159.16
1929-06-25,160.15
1929-06-26,161.02
1929-06-27,161.15
1929-06-28,161.01
1929-06-29,161.68
1929-07-01,163.63
1929-07-02,167.04
1929-07-03,167.00
1929-07-05,167.42
1929-07-06,168.00
1929-07-08,169.48
1929-07-09,168.85
1929-07-10,168.80
1929-07-11,168.74
1929-07-12,169.95
1929-07-13,174.78
1929-07-15,178.07
1929-07-16,177.46
1929-07-17,177.52
1929-07-18,176.33
1929-07-19,178.56
1929-07-20,179.13
1929-07-22,177.13
1929-07-23,178.37
1929-07-24,176.95
1929-07-25,175.50
1929-07-26,174.00
1929-07-27,172.53
1929-07-29,170.85
1929-07-30,172.53
1929-07-31,173.43
1929-08-01,173.43
1929-08-02,174.80
1929-08-03,175.40
1929-08-05,174.67
1929-08-06,173.41
1929-08-07,173.15
1929-08-08,174.41
1929-08-09,169.68
1929-08-10,172.58
1929-08-12,174.14
1929-08-13,174.81
1929-08-14,174.63
1929-08-15,175.63
1929-08-16,178.21
1929-08-17,178.90
1929-08-19,179.97
1929-08-20,180.45
1929-08-21,179.42
1929-08-22,180.14
1929-08-23,180.05
1929-08-24,179.71
1929-08-26,181.34
1929-08-27,182.62
1929-08-28,184.87
1929-08-29,187.36
1929-08-30,188.76
1929-09-03,189.11
1929-09-04,187.52
1929-09-05,184.51
1929-09-06,186.44
1929-09-07,186.61
1929-09-09,185.32
1929-09-10,182.93
1929-09-11,183.18
1929-09-12,181.18
1929-09-13,181.66
1929-09-14,182.48
1929-09-16,182.72
1929-09-17,182.39
1929-09-18,182.61
1929-09-19,183.09
